,成交时间,买卖方向,成交价格,成交数量,date,time
4079,2020-07-15 09:45:05,卖出,110.029,2500,2020-07-15,09:45:05
4080,2020-07-15 09:46:58,买入,110.025,3000,2020-07-15,09:46:58
4081,2020-07-15 09:46:59,买入,110.02,1900,2020-07-15,09:46:59
4082,2020-07-15 09:48:43,卖出,110.029,3000,2020-07-15,09:48:43
4083,2020-07-15 09:48:43,卖出,110.03,400,2020-07-15,09:48:43
4084,2020-07-15 09:50:14,卖出,110.035,600,2020-07-15,09:50:14
4085,2020-07-15 09:50:22,卖出,110.031,500,2020-07-15,09:50:22
4086,2020-07-15 09:50:24,卖出,110.033,100,2020-07-15,09:50:24
4087,2020-07-15 09:50:30,卖出,110.033,1600,2020-07-15,09:50:30
4088,2020-07-15 09:51:19,买入,109.996,2400,2020-07-15,09:51:19
4089,2020-07-15 09:52:06,卖出,110.004,1000,2020-07-15,09:52:06
4090,2020-07-15 09:53:01,卖出,109.999,200,2020-07-15,09:53:01
4091,2020-07-15 09:54:03,卖出,109.996,200,2020-07-15,09:54:03
4092,2020-07-15 09:55:00,卖出,109.9861,700,2020-07-15,09:55:00
4093,2020-07-15 10:00:11,卖出,109.989,100,2020-07-15,10:00:11
4094,2020-07-15 10:04:34,买入,110.02,2200,2020-07-15,10:04:34
4095,2020-07-15 10:04:34,买入,110.0197,3000,2020-07-15,10:04:34
4096,2020-07-15 10:05:12,卖出,110.013,2000,2020-07-15,10:05:12
4097,2020-07-15 10:05:28,卖出,110.011,2200,2020-07-15,10:05:28
4098,2020-07-15 10:08:40,卖出,110.01,3000,2020-07-15,10:08:40
4099,2020-07-15 10:08:40,卖出,110.01,3000,2020-07-15,10:08:40
4100,2020-07-15 10:09:01,买入,110.019,3000,2020-07-15,10:09:01
4101,2020-07-15 10:09:01,买入,110.019,3000,2020-07-15,10:09:01
4102,2020-07-15 10:12:23,卖出,110.01,600,2020-07-15,10:12:23
4103,2020-07-15 10:12:26,卖出,110.013,100,2020-07-15,10:12:26
4104,2020-07-15 10:20:26,买入,110.029,200,2020-07-15,10:20:26
4105,2020-07-15 10:20:41,卖出,110.055,100,2020-07-15,10:20:41
4106,2020-07-15 10:22:03,卖出,110.048,100,2020-07-15,10:22:03
4107,2020-07-15 10:27:22,卖出,110.048,200,2020-07-15,10:27:22
4108,2020-07-15 10:29:15,卖出,110.071,100,2020-07-15,10:29:15
4109,2020-07-15 10:29:33,卖出,110.079,800,2020-07-15,10:29:33
4110,2020-07-15 10:31:06,卖出,110.083,1500,2020-07-15,10:31:06
4111,2020-07-15 10:33:17,买入,110.087,100,2020-07-15,10:33:17
4112,2020-07-15 10:35:28,买入,110.097,100,2020-07-15,10:35:28
4113,2020-07-15 10:35:51,买入,110.1,3000,2020-07-15,10:35:51
4114,2020-07-15 10:36:44,卖出,110.122,200,2020-07-15,10:36:44
4115,2020-07-15 10:37:15,卖出,110.112,300,2020-07-15,10:37:15
4116,2020-07-15 10:41:17,卖出,110.127,100,2020-07-15,10:41:17
4117,2020-07-15 10:43:45,卖出,110.153,3000,2020-07-15,10:43:45
4118,2020-07-15 10:43:45,卖出,110.2,3000,2020-07-15,10:43:45
4119,2020-07-15 10:43:46,卖出,110.2,3000,2020-07-15,10:43:46
4120,2020-07-15 10:43:46,卖出,110.2,1200,2020-07-15,10:43:46
4121,2020-07-15 10:43:56,买入,110.162,3000,2020-07-15,10:43:56
4122,2020-07-15 10:43:56,买入,110.168,1000,2020-07-15,10:43:56
4123,2020-07-15 10:44:21,卖出,110.182,100,2020-07-15,10:44:21
4124,2020-07-15 10:45:53,卖出,110.195,100,2020-07-15,10:45:53
4125,2020-07-15 10:46:25,卖出,110.201,100,2020-07-15,10:46:25
4126,2020-07-15 10:46:41,卖出,110.196,100,2020-07-15,10:46:41
4127,2020-07-15 10:46:47,卖出,110.195,200,2020-07-15,10:46:47
4128,2020-07-15 10:47:51,买入,110.158,900,2020-07-15,10:47:51
4129,2020-07-15 10:48:19,卖出,110.166,100,2020-07-15,10:48:19
4130,2020-07-15 10:52:33,买入,110.147,500,2020-07-15,10:52:33
4131,2020-07-15 10:55:47,卖出,110.167,3000,2020-07-15,10:55:47
4132,2020-07-15 10:56:59,买入,110.166,2500,2020-07-15,10:56:59
4133,2020-07-15 10:59:07,买入,110.19,2300,2020-07-15,10:59:07
4134,2020-07-15 11:00:00,买入,110.199,200,2020-07-15,11:00:00
4135,2020-07-15 11:00:05,买入,110.212,100,2020-07-15,11:00:05
4136,2020-07-15 11:00:35,买入,110.202,2000,2020-07-15,11:00:35
4137,2020-07-15 11:01:08,买入,110.206,100,2020-07-15,11:01:08
4138,2020-07-15 11:02:07,买入,110.215,300,2020-07-15,11:02:07
4139,2020-07-15 11:02:56,卖出,110.238,300,2020-07-15,11:02:56
4140,2020-07-15 11:03:54,卖出,110.245,2000,2020-07-15,11:03:54
4141,2020-07-15 11:04:01,买入,110.246,2000,2020-07-15,11:04:01
4142,2020-07-15 11:04:37,买入,110.241,100,2020-07-15,11:04:37
4143,2020-07-15 11:05:02,买入,110.261,2000,2020-07-15,11:05:02
4144,2020-07-15 11:05:03,买入,110.243,100,2020-07-15,11:05:03
4145,2020-07-15 11:05:12,买入,110.257,100,2020-07-15,11:05:12
4146,2020-07-15 11:05:22,卖出,110.273,100,2020-07-15,11:05:22
4147,2020-07-15 11:06:08,卖出,110.269,1000,2020-07-15,11:06:08
4148,2020-07-15 11:06:21,卖出,110.26,500,2020-07-15,11:06:21
4149,2020-07-15 11:07:28,买入,110.237,1000,2020-07-15,11:07:28
4150,2020-07-15 11:09:02,卖出,110.246,100,2020-07-15,11:09:02
4151,2020-07-15 11:09:31,买入,110.232,1000,2020-07-15,11:09:31
4152,2020-07-15 11:10:12,买入,110.227,1200,2020-07-15,11:10:12
4153,2020-07-15 11:10:53,买入,110.257,3000,2020-07-15,11:10:53
4154,2020-07-15 11:10:54,买入,110.25,300,2020-07-15,11:10:54
4155,2020-07-15 11:11:34,买入,110.2479,2100,2020-07-15,11:11:34
4156,2020-07-15 11:12:48,卖出,110.265,600,2020-07-15,11:12:48
4157,2020-07-15 11:13:37,买入,110.272,200,2020-07-15,11:13:37
4158,2020-07-15 11:15:10,买入,110.293,2100,2020-07-15,11:15:10
4159,2020-07-15 11:15:39,卖出,110.298,3000,2020-07-15,11:15:39
4160,2020-07-15 11:16:35,卖出,110.286,1400,2020-07-15,11:16:35
4161,2020-07-15 11:18:25,卖出,110.286,200,2020-07-15,11:18:25
4162,2020-07-15 11:20:02,卖出,110.291,500,2020-07-15,11:20:02
4163,2020-07-15 11:20:41,卖出,110.294,100,2020-07-15,11:20:41
4164,2020-07-15 11:20:44,卖出,110.2911,3000,2020-07-15,11:20:44
4165,2020-07-15 11:20:57,卖出,110.292,100,2020-07-15,11:20:57
4166,2020-07-15 11:21:12,卖出,110.292,300,2020-07-15,11:21:12
4167,2020-07-15 11:21:27,卖出,110.291,3000,2020-07-15,11:21:27
4168,2020-07-15 11:21:28,卖出,110.291,3000,2020-07-15,11:21:28
4169,2020-07-15 11:21:28,卖出,110.291,3000,2020-07-15,11:21:28
4170,2020-07-15 11:21:29,卖出,110.291,3000,2020-07-15,11:21:29
4171,2020-07-15 11:21:31,买入,110.2967,3000,2020-07-15,11:21:31
4172,2020-07-15 11:21:32,买入,110.309,3000,2020-07-15,11:21:32
4173,2020-07-15 11:21:32,买入,110.3297,3000,2020-07-15,11:21:32
4174,2020-07-15 11:21:36,卖出,110.327,3000,2020-07-15,11:21:36
4175,2020-07-15 11:21:37,卖出,110.325,3000,2020-07-15,11:21:37
4176,2020-07-15 11:21:53,买入,110.305,1000,2020-07-15,11:21:53
4177,2020-07-15 11:22:56,卖出,110.308,700,2020-07-15,11:22:56
4178,2020-07-15 11:24:22,买入,110.289,1400,2020-07-15,11:24:22
4179,2020-07-15 11:26:25,卖出,110.285,3000,2020-07-15,11:26:25
4180,2020-07-15 11:26:26,卖出,110.285,3000,2020-07-15,11:26:26
4181,2020-07-15 11:28:03,买入,110.3085,200,2020-07-15,11:28:03
4182,2020-07-15 11:28:33,卖出,110.339,100,2020-07-15,11:28:33
4183,2020-07-15 11:29:06,卖出,110.34,100,2020-07-15,11:29:06
4184,2020-07-15 11:29:48,买入,110.35,1300,2020-07-15,11:29:48
4185,2020-07-15 13:00:01,买入,110.325,100,2020-07-15,13:00:01
4186,2020-07-15 13:00:24,卖出,110.355,2100,2020-07-15,13:00:24
4187,2020-07-15 13:00:26,卖出,110.3452,3000,2020-07-15,13:00:26
4188,2020-07-15 13:00:26,卖出,110.3392,3000,2020-07-15,13:00:26
4189,2020-07-15 13:01:24,买入,110.334,3000,2020-07-15,13:01:24
4190,2020-07-15 13:02:02,买入,110.308,500,2020-07-15,13:02:02
4191,2020-07-15 13:02:20,买入,110.311,1100,2020-07-15,13:02:20
4192,2020-07-15 13:02:52,买入,110.311,2100,2020-07-15,13:02:52
4193,2020-07-15 13:03:12,卖出,110.316,2000,2020-07-15,13:03:12
4194,2020-07-15 13:05:20,卖出,110.321,300,2020-07-15,13:05:20
4195,2020-07-15 13:06:55,卖出,110.315,100,2020-07-15,13:06:55
4196,2020-07-15 13:06:55,卖出,110.308,2000,2020-07-15,13:06:55
4197,2020-07-15 13:07:08,买入,110.302,2000,2020-07-15,13:07:08
4198,2020-07-15 13:08:13,卖出,110.3,300,2020-07-15,13:08:13
4199,2020-07-15 13:09:07,卖出,110.285,100,2020-07-15,13:09:07
4200,2020-07-15 13:11:01,买入,110.2868,2500,2020-07-15,13:11:01
4201,2020-07-15 13:11:53,卖出,110.286,2000,2020-07-15,13:11:53
4202,2020-07-15 13:14:31,买入,110.285,500,2020-07-15,13:14:31
4203,2020-07-15 13:16:48,买入,110.28,3000,2020-07-15,13:16:48
4204,2020-07-15 13:16:48,买入,110.28,3000,2020-07-15,13:16:48
4205,2020-07-15 13:17:16,卖出,110.272,300,2020-07-15,13:17:16
4206,2020-07-15 13:17:20,卖出,110.265,2000,2020-07-15,13:17:20
4207,2020-07-15 13:18:13,卖出,110.2644,500,2020-07-15,13:18:13
4208,2020-07-15 13:18:58,卖出,110.262,3000,2020-07-15,13:18:58
4209,2020-07-15 13:18:59,卖出,110.262,500,2020-07-15,13:18:59
4210,2020-07-15 13:21:52,卖出,110.262,900,2020-07-15,13:21:52
4211,2020-07-15 13:24:34,买入,110.25,1000,2020-07-15,13:24:34
4212,2020-07-15 13:27:41,买入,110.244,100,2020-07-15,13:27:41
4213,2020-07-15 13:30:26,买入,110.261,300,2020-07-15,13:30:26
4214,2020-07-15 13:32:08,买入,110.265,300,2020-07-15,13:32:08
4215,2020-07-15 13:32:38,卖出,110.293,100,2020-07-15,13:32:38
4216,2020-07-15 13:32:55,卖出,110.274,2000,2020-07-15,13:32:55
4217,2020-07-15 13:34:58,买入,110.252,200,2020-07-15,13:34:58
4218,2020-07-15 13:36:12,卖出,110.27,100,2020-07-15,13:36:12
4219,2020-07-15 13:36:22,卖出,110.266,100,2020-07-15,13:36:22
4220,2020-07-15 13:37:52,买入,110.232,2000,2020-07-15,13:37:52
4221,2020-07-15 13:38:18,卖出,110.23,500,2020-07-15,13:38:18
4222,2020-07-15 13:39:04,买入,110.205,1400,2020-07-15,13:39:04
4223,2020-07-15 13:42:25,卖出,110.216,2000,2020-07-15,13:42:25
4224,2020-07-15 13:43:56,卖出,110.243,100,2020-07-15,13:43:56
4225,2020-07-15 13:44:06,卖出,110.233,100,2020-07-15,13:44:06
4226,2020-07-15 13:46:01,卖出,110.268,100,2020-07-15,13:46:01
4227,2020-07-15 13:46:13,卖出,110.263,100,2020-07-15,13:46:13
4228,2020-07-15 13:50:16,卖出,110.24,3000,2020-07-15,13:50:16
4229,2020-07-15 13:50:16,卖出,110.24,3000,2020-07-15,13:50:16
4230,2020-07-15 13:50:37,买入,110.269,3000,2020-07-15,13:50:37
4231,2020-07-15 13:50:38,买入,110.269,3000,2020-07-15,13:50:38
4232,2020-07-15 13:50:41,卖出,110.261,3000,2020-07-15,13:50:41
4233,2020-07-15 13:50:41,卖出,110.2523,3000,2020-07-15,13:50:41
4234,2020-07-15 13:50:43,买入,110.269,2000,2020-07-15,13:50:43
4235,2020-07-15 13:51:58,买入,110.25,1000,2020-07-15,13:51:58
4236,2020-07-15 13:53:02,买入,110.269,300,2020-07-15,13:53:02
4237,2020-07-15 13:53:14,买入,110.268,1000,2020-07-15,13:53:14
4238,2020-07-15 13:54:19,买入,110.242,1000,2020-07-15,13:54:19
4239,2020-07-15 13:57:00,卖出,110.253,2000,2020-07-15,13:57:00
4240,2020-07-15 13:57:23,卖出,110.273,100,2020-07-15,13:57:23
4241,2020-07-15 13:57:50,买入,110.238,100,2020-07-15,13:57:50
4242,2020-07-15 13:58:32,买入,110.258,300,2020-07-15,13:58:32
4243,2020-07-15 13:58:36,买入,110.262,300,2020-07-15,13:58:36
4244,2020-07-15 13:59:42,买入,110.273,2000,2020-07-15,13:59:42
4245,2020-07-15 14:02:39,买入,110.287,3000,2020-07-15,14:02:39
4246,2020-07-15 14:02:40,买入,110.287,3000,2020-07-15,14:02:40
4247,2020-07-15 14:02:41,卖出,110.286,800,2020-07-15,14:02:41
4248,2020-07-15 14:04:19,卖出,110.277,2000,2020-07-15,14:04:19
4249,2020-07-15 14:06:26,买入,110.2729,2300,2020-07-15,14:06:26
4250,2020-07-15 14:07:19,买入,110.27,600,2020-07-15,14:07:19
4251,2020-07-15 14:10:49,卖出,110.28,100,2020-07-15,14:10:49
4252,2020-07-15 14:11:18,卖出,110.28,100,2020-07-15,14:11:18
4253,2020-07-15 14:13:36,卖出,110.271,500,2020-07-15,14:13:36
4254,2020-07-15 14:16:02,卖出,110.2661,3000,2020-07-15,14:16:02
4255,2020-07-15 14:16:03,卖出,110.266,3000,2020-07-15,14:16:03
4256,2020-07-15 14:16:14,买入,110.287,3000,2020-07-15,14:16:14
4257,2020-07-15 14:16:15,买入,110.287,3000,2020-07-15,14:16:15
4258,2020-07-15 14:16:15,买入,110.2873,3000,2020-07-15,14:16:15
4259,2020-07-15 14:16:17,卖出,110.286,3000,2020-07-15,14:16:17
4260,2020-07-15 14:16:18,卖出,110.286,2000,2020-07-15,14:16:18
4261,2020-07-15 14:16:18,卖出,110.286,3000,2020-07-15,14:16:18
4262,2020-07-15 14:16:21,买入,110.287,3000,2020-07-15,14:16:21
4263,2020-07-15 14:16:22,买入,110.287,3000,2020-07-15,14:16:22
4264,2020-07-15 14:16:23,卖出,110.286,3000,2020-07-15,14:16:23
4265,2020-07-15 14:16:24,卖出,110.286,3000,2020-07-15,14:16:24
4266,2020-07-15 14:16:25,卖出,110.274,3000,2020-07-15,14:16:25
4267,2020-07-15 14:16:26,卖出,110.277,3000,2020-07-15,14:16:26
4268,2020-07-15 14:24:43,买入,110.348,3000,2020-07-15,14:24:43
4269,2020-07-15 14:24:43,买入,110.3598,3000,2020-07-15,14:24:43
4270,2020-07-15 14:24:43,买入,110.3766,3000,2020-07-15,14:24:43
4271,2020-07-15 14:24:44,买入,110.4,3000,2020-07-15,14:24:44
4272,2020-07-15 14:24:50,买入,110.363,3000,2020-07-15,14:24:50
4273,2020-07-15 14:24:51,买入,110.326,800,2020-07-15,14:24:51
4274,2020-07-15 14:26:44,买入,110.331,100,2020-07-15,14:26:44
4275,2020-07-15 14:28:18,卖出,110.35,500,2020-07-15,14:28:18
4276,2020-07-15 14:28:51,卖出,110.359,500,2020-07-15,14:28:51
4277,2020-07-15 14:30:30,买入,110.351,300,2020-07-15,14:30:30
4278,2020-07-15 14:31:15,卖出,110.375,2000,2020-07-15,14:31:15
4279,2020-07-15 14:32:10,卖出,110.374,2000,2020-07-15,14:32:10
4280,2020-07-15 14:34:25,卖出,110.36,1500,2020-07-15,14:34:25
4281,2020-07-15 14:35:22,买入,110.356,1800,2020-07-15,14:35:22
4282,2020-07-15 14:37:15,买入,110.3733,3000,2020-07-15,14:37:15
4283,2020-07-15 14:37:16,买入,110.374,1300,2020-07-15,14:37:16
4284,2020-07-15 14:39:55,卖出,110.38,2800,2020-07-15,14:39:55
4285,2020-07-15 14:41:26,卖出,110.39,100,2020-07-15,14:41:26
4286,2020-07-15 14:41:52,卖出,110.391,1000,2020-07-15,14:41:52
4287,2020-07-15 14:42:03,卖出,110.3886,1700,2020-07-15,14:42:03
4288,2020-07-15 14:42:38,卖出,110.388,400,2020-07-15,14:42:38
4289,2020-07-15 14:42:41,卖出,110.387,3000,2020-07-15,14:42:41
4290,2020-07-15 14:42:42,卖出,110.387,2200,2020-07-15,14:42:42
4291,2020-07-15 14:42:45,买入,110.388,3000,2020-07-15,14:42:45
4292,2020-07-15 14:42:46,买入,110.3996,3000,2020-07-15,14:42:46
4293,2020-07-15 14:42:46,买入,110.388,3000,2020-07-15,14:42:46
4294,2020-07-15 14:42:48,卖出,110.387,3000,2020-07-15,14:42:48
4295,2020-07-15 14:42:48,卖出,110.387,3000,2020-07-15,14:42:48
4296,2020-07-15 14:43:09,买入,110.381,1800,2020-07-15,14:43:09
4297,2020-07-15 14:44:33,买入,110.392,500,2020-07-15,14:44:33
4298,2020-07-15 14:47:21,卖出,110.4017,3000,2020-07-15,14:47:21
4299,2020-07-15 14:47:22,卖出,110.4001,3000,2020-07-15,14:47:22
4300,2020-07-15 14:47:46,买入,110.4087,1000,2020-07-15,14:47:46
4301,2020-07-15 14:47:57,买入,110.421,500,2020-07-15,14:47:57
4302,2020-07-15 14:48:19,买入,110.434,1900,2020-07-15,14:48:19
4303,2020-07-15 14:53:06,买入,110.45,400,2020-07-15,14:53:06
4304,2020-07-15 14:54:03,卖出,110.469,100,2020-07-15,14:54:03
4305,2020-07-15 14:55:31,买入,110.46,2400,2020-07-15,14:55:31
4306,2020-07-15 14:55:40,卖出,110.4595,200,2020-07-15,14:55:40
4307,2020-07-16 09:37:36,卖出,110.6077,3000,2020-07-16,09:37:36
4308,2020-07-16 09:37:37,卖出,110.5998,3000,2020-07-16,09:37:37
4309,2020-07-16 09:37:37,卖出,110.551,400,2020-07-16,09:37:37
4310,2020-07-16 09:37:44,买入,110.5504,3000,2020-07-16,09:37:44
4311,2020-07-16 09:37:44,买入,110.5596,3000,2020-07-16,09:37:44
4312,2020-07-16 09:37:46,卖出,110.531,3000,2020-07-16,09:37:46
4313,2020-07-16 09:37:46,卖出,110.5393,3000,2020-07-16,09:37:46
4314,2020-07-16 09:37:47,卖出,110.53,3000,2020-07-16,09:37:47
4315,2020-07-16 09:37:55,买入,110.543,3000,2020-07-16,09:37:55
4316,2020-07-16 09:37:55,买入,110.549,1000,2020-07-16,09:37:55
4317,2020-07-16 09:39:07,卖出,110.547,2000,2020-07-16,09:39:07
4318,2020-07-16 09:39:08,买入,110.543,100,2020-07-16,09:39:08
4319,2020-07-16 09:39:15,买入,110.548,200,2020-07-16,09:39:15
4320,2020-07-16 09:40:44,卖出,110.539,100,2020-07-16,09:40:44
4321,2020-07-16 09:42:46,卖出,110.5301,3000,2020-07-16,09:42:46
4322,2020-07-16 09:43:07,买入,110.539,500,2020-07-16,09:43:07
4323,2020-07-16 09:43:16,买入,110.534,1400,2020-07-16,09:43:16
4324,2020-07-16 09:45:19,卖出,110.547,300,2020-07-16,09:45:19
4325,2020-07-16 09:45:45,卖出,110.549,2000,2020-07-16,09:45:45
4326,2020-07-16 09:45:57,买入,110.555,2100,2020-07-16,09:45:57
4327,2020-07-16 09:46:19,卖出,110.559,1500,2020-07-16,09:46:19
4328,2020-07-16 09:47:24,买入,110.556,400,2020-07-16,09:47:24
4329,2020-07-16 10:03:08,买入,110.6135,400,2020-07-16,10:03:08
4330,2020-07-16 10:03:10,买入,110.617,200,2020-07-16,10:03:10
4331,2020-07-16 10:03:21,买入,110.62,300,2020-07-16,10:03:21
4332,2020-07-16 10:03:22,买入,110.6215,400,2020-07-16,10:03:22
4333,2020-07-16 10:03:32,买入,110.6288,1900,2020-07-16,10:03:32
4334,2020-07-16 10:03:36,卖出,110.635,2200,2020-07-16,10:03:36
4335,2020-07-16 10:03:41,买入,110.6364,1000,2020-07-16,10:03:41
4336,2020-07-16 10:04:59,买入,110.6379,3000,2020-07-16,10:04:59
4337,2020-07-16 10:04:59,买入,110.638,1400,2020-07-16,10:04:59
4338,2020-07-16 10:05:00,卖出,110.6247,300,2020-07-16,10:05:00
4339,2020-07-16 10:05:01,卖出,110.6191,3000,2020-07-16,10:05:01
4340,2020-07-16 10:05:58,卖出,110.625,3000,2020-07-16,10:05:58
4341,2020-07-16 10:05:59,买入,110.629,3000,2020-07-16,10:05:59
4342,2020-07-16 10:06:00,买入,110.641,3000,2020-07-16,10:06:00
4343,2020-07-16 10:06:01,卖出,110.6172,3000,2020-07-16,10:06:01
4344,2020-07-16 10:06:02,卖出,110.6036,1900,2020-07-16,10:06:02
4345,2020-07-16 10:06:03,买入,110.634,3000,2020-07-16,10:06:03
4346,2020-07-16 10:06:04,买入,110.636,1000,2020-07-16,10:06:04
4347,2020-07-16 10:09:27,卖出,110.649,100,2020-07-16,10:09:27
4348,2020-07-16 10:09:28,卖出,110.635,100,2020-07-16,10:09:28
4349,2020-07-16 10:09:35,卖出,110.6302,3000,2020-07-16,10:09:35
4350,2020-07-16 10:09:36,卖出,110.63,1500,2020-07-16,10:09:36
4351,2020-07-16 10:09:37,买入,110.644,3000,2020-07-16,10:09:37
4352,2020-07-16 10:09:38,买入,110.65,700,2020-07-16,10:09:38
4353,2020-07-16 10:09:38,买入,110.65,3000,2020-07-16,10:09:38
4354,2020-07-16 10:09:40,卖出,110.6229,3000,2020-07-16,10:09:40
4355,2020-07-16 10:09:41,卖出,110.6192,3000,2020-07-16,10:09:41
4356,2020-07-16 10:09:42,卖出,110.6478,3000,2020-07-16,10:09:42
4357,2020-07-16 10:09:43,买入,110.6637,3000,2020-07-16,10:09:43
4358,2020-07-16 10:09:43,买入,110.67,3000,2020-07-16,10:09:43
4359,2020-07-16 10:09:44,买入,110.693,3000,2020-07-16,10:09:44
4360,2020-07-16 10:09:46,卖出,110.6326,2800,2020-07-16,10:09:46
4361,2020-07-16 10:09:47,卖出,110.656,2000,2020-07-16,10:09:47
4362,2020-07-16 10:09:48,买入,110.646,1000,2020-07-16,10:09:48
4363,2020-07-16 10:10:13,买入,110.641,1200,2020-07-16,10:10:13
4364,2020-07-16 10:10:59,卖出,110.647,1400,2020-07-16,10:10:59
4365,2020-07-16 10:11:33,买入,110.652,600,2020-07-16,10:11:33
4366,2020-07-16 10:12:26,卖出,110.6565,400,2020-07-16,10:12:26
4367,2020-07-16 10:13:38,买入,110.661,2000,2020-07-16,10:13:38
4368,2020-07-16 10:14:01,买入,110.666,2000,2020-07-16,10:14:01
4369,2020-07-16 10:14:06,卖出,110.663,200,2020-07-16,10:14:06
4370,2020-07-16 10:14:10,卖出,110.662,1000,2020-07-16,10:14:10
4371,2020-07-16 10:14:26,卖出,110.663,200,2020-07-16,10:14:26
4372,2020-07-16 10:16:25,买入,110.6867,700,2020-07-16,10:16:25
4373,2020-07-16 10:16:34,买入,110.687,300,2020-07-16,10:16:34
4374,2020-07-16 10:16:49,卖出,110.698,3000,2020-07-16,10:16:49
4375,2020-07-16 10:16:50,卖出,110.698,3000,2020-07-16,10:16:50
4376,2020-07-16 10:17:26,买入,110.7026,3000,2020-07-16,10:17:26
4377,2020-07-16 10:17:27,买入,110.708,800,2020-07-16,10:17:27
4378,2020-07-16 10:17:39,卖出,110.708,200,2020-07-16,10:17:39
4379,2020-07-16 10:18:53,卖出,110.707,1600,2020-07-16,10:18:53
4380,2020-07-16 10:19:45,买入,110.685,500,2020-07-16,10:19:45
4381,2020-07-16 10:20:11,买入,110.687,3000,2020-07-16,10:20:11
4382,2020-07-16 10:20:12,买入,110.6883,3000,2020-07-16,10:20:12
4383,2020-07-16 10:20:16,卖出,110.6766,3000,2020-07-16,10:20:16
4384,2020-07-16 10:20:16,卖出,110.6805,3000,2020-07-16,10:20:16
4385,2020-07-16 10:21:19,买入,110.699,800,2020-07-16,10:21:19
4386,2020-07-16 10:21:53,买入,110.701,100,2020-07-16,10:21:53
4387,2020-07-16 10:22:13,卖出,110.696,900,2020-07-16,10:22:13
4388,2020-07-16 10:22:13,卖出,110.6967,3000,2020-07-16,10:22:13
4389,2020-07-16 10:23:00,买入,110.714,300,2020-07-16,10:23:00
4390,2020-07-16 10:23:04,买入,110.714,500,2020-07-16,10:23:04
4391,2020-07-16 10:24:56,买入,110.7191,3000,2020-07-16,10:24:56
4392,2020-07-16 10:24:56,买入,110.72,3000,2020-07-16,10:24:56
4393,2020-07-16 10:25:01,卖出,110.7032,3000,2020-07-16,10:25:01
4394,2020-07-16 10:25:01,卖出,110.7025,3000,2020-07-16,10:25:01
4395,2020-07-16 10:25:02,卖出,110.6999,1700,2020-07-16,10:25:02
4396,2020-07-16 10:25:05,买入,110.7205,3000,2020-07-16,10:25:05
4397,2020-07-16 10:25:06,买入,110.7243,3000,2020-07-16,10:25:06
4398,2020-07-16 10:25:07,买入,110.7333,3000,2020-07-16,10:25:07
4399,2020-07-16 10:25:10,卖出,110.7037,3000,2020-07-16,10:25:10
4400,2020-07-16 10:25:11,卖出,110.6977,3000,2020-07-16,10:25:11
4401,2020-07-16 10:25:16,买入,110.6893,3000,2020-07-16,10:25:16
4402,2020-07-16 10:25:17,买入,110.696,3000,2020-07-16,10:25:17
4403,2020-07-16 10:25:22,卖出,110.6743,3000,2020-07-16,10:25:22
4404,2020-07-16 10:25:23,卖出,110.67,1000,2020-07-16,10:25:23
4405,2020-07-16 10:25:24,卖出,110.69,3000,2020-07-16,10:25:24
4406,2020-07-16 10:25:53,买入,110.6952,3000,2020-07-16,10:25:53
4407,2020-07-16 10:25:54,买入,110.7156,2700,2020-07-16,10:25:54
4408,2020-07-16 10:26:09,卖出,110.691,1000,2020-07-16,10:26:09
4409,2020-07-16 10:26:22,卖出,110.69,300,2020-07-16,10:26:22
4410,2020-07-16 10:26:47,卖出,110.699,200,2020-07-16,10:26:47
4411,2020-07-16 10:27:07,买入,110.694,100,2020-07-16,10:27:07
4412,2020-07-16 10:27:08,买入,110.696,2000,2020-07-16,10:27:08
4413,2020-07-16 10:27:51,卖出,110.698,1800,2020-07-16,10:27:51
4414,2020-07-16 10:27:56,买入,110.7002,3000,2020-07-16,10:27:56
4415,2020-07-16 10:27:57,买入,110.701,300,2020-07-16,10:27:57
4416,2020-07-16 10:28:07,卖出,110.6962,1500,2020-07-16,10:28:07
4417,2020-07-16 10:29:11,卖出,110.703,2100,2020-07-16,10:29:11
4418,2020-07-16 10:29:12,卖出,110.6958,3000,2020-07-16,10:29:12
4419,2020-07-16 10:29:13,买入,110.708,200,2020-07-16,10:29:13
4420,2020-07-16 10:29:15,买入,110.7173,3000,2020-07-16,10:29:15
4421,2020-07-16 10:29:21,卖出,110.719,3000,2020-07-16,10:29:21
4422,2020-07-16 10:29:25,买入,110.719,1000,2020-07-16,10:29:25
4423,2020-07-16 10:29:26,买入,110.72,2100,2020-07-16,10:29:26
4424,2020-07-16 10:29:29,卖出,110.713,300,2020-07-16,10:29:29
4425,2020-07-16 10:30:01,卖出,110.699,500,2020-07-16,10:30:01
4426,2020-07-16 10:31:29,买入,110.6573,1500,2020-07-16,10:31:29
4427,2020-07-16 10:31:47,卖出,110.666,3000,2020-07-16,10:31:47
4428,2020-07-16 10:31:48,买入,110.672,3000,2020-07-16,10:31:48
4429,2020-07-16 10:31:48,卖出,110.666,3000,2020-07-16,10:31:48
4430,2020-07-16 10:31:49,买入,110.685,3000,2020-07-16,10:31:49
4431,2020-07-16 10:31:51,卖出,110.668,2000,2020-07-16,10:31:51
4432,2020-07-16 10:34:09,买入,110.661,400,2020-07-16,10:34:09
4433,2020-07-16 10:34:16,买入,110.663,400,2020-07-16,10:34:16
